State Name,Date,AQI,Category,Defining Parameter,Latitude,Longitude,County Name
Virginia,2018-01-01,17,Good,NO2,39.02473,-77.48925,Loudoun
Virginia,2018-01-01,33,Good,Ozone,38.5231,-78.43471,Madison
Virginia,2018-01-01,16,Good,NO2,36.85555,-76.30135,Norfolk City
Virginia,2018-01-01,32,Good,Ozone,37.1655,-78.3069,Prince Edward
Virginia,2018-01-01,7,Good,NO2,38.85287,-77.63462,Prince William
Virginia,2018-01-01,36,Good,PM2.5,37.59088,-77.46925,Richmond City
Virginia,2018-01-01,19,Good,PM2.5,37.28342,-79.88452,Roanoke
Virginia,2018-01-01,13,Good,NO2,38.47753,-78.81952,Rockingham
Virginia,2019-01-01,16,Good,NO2,38.8577,-77.05922,Arlington
Virginia,2019-01-01,0,Good,SO2,37.447965,-79.986486,Botetourt
Virginia,2019-01-01,7,Good,NO2,37.34438,-77.25925,Charles
Virginia,2019-01-01,1,Good,SO2,37.791389,-79.990833,Covington City
Virginia,2019-01-01,18,Good,PM2.5,38.76835,-77.18347,Fairfax
Virginia,2019-01-01,13,Good,PM2.5,39.28102,-78.08157,Frederick
Virginia,2019-01-01,36,Good,Ozone,37.3232,-80.4572,Giles
Virginia,2019-01-01,26,Good,PM2.5,37.103733,-76.387017,Hampton City
Virginia,2019-01-01,29,Good,Ozone,37.67132,-77.5664,Henrico
Virginia,2019-01-01,8,Good,NO2,39.02473,-77.48925,Loudoun
Virginia,2019-01-01,33,Good,Ozone,38.5231,-78.43471,Madison
Virginia,2019-01-01,6,Good,NO2,36.85555,-76.30135,Norfolk City
Virginia,2019-01-01,30,Good,Ozone,37.1655,-78.3069,Prince Edward
Virginia,2019-01-01,4,Good,NO2,38.85287,-77.63462,Prince William
Virginia,2019-01-01,18,Good,PM2.5,37.59088,-77.46925,Richmond City
Virginia,2019-01-01,16,Good,PM2.5,37.28342,-79.88452,Roanoke
Virginia,2019-01-01,16,Good,NO2,38.47753,-78.81952,Rockingham
Virginia,2020-01-01,15,Good,PM2.5,38.07657,-78.50397,Albemarle
Virginia,2020-01-01,32,Good,NO2,38.8577,-77.05922,Arlington
Virginia,2020-01-01,0,Good,SO2,37.447965,-79.986486,Botetourt
Virginia,2020-01-01,13,Good,PM2.5,36.608,-82.1641,Bristol City
Virginia,2020-01-01,10,Good,PM2.5,37.34438,-77.25925,Charles
Virginia,2020-01-01,10,Good,PM2.5,37.35748,-77.59355,Chesterfield
Virginia,2020-01-01,20,Good,SO2,37.791389,-79.990833,Covington City
Virginia,2020-01-01,32,Good,Ozone,38.76835,-77.18347,Fairfax
Virginia,2020-01-01,20,Good,PM2.5,39.28102,-78.08157,Frederick
Virginia,2020-01-01,60,Moderate,SO2,37.3232,-80.4572,Giles
Virginia,2020-01-01,16,Good,PM2.5,37.103733,-76.387017,Hampton City
Virginia,2020-01-01,32,Good,Ozone,37.67132,-77.5664,Henrico
Virginia,2020-01-01,32,Good,Ozone,39.02473,-77.48925,Loudoun
Virginia,2020-01-01,6,Good,PM2.5,37.332706,-79.215011,Lynchburg City
Virginia,2020-01-01,40,Good,Ozone,38.5231,-78.43471,Madison
Virginia,2020-01-01,14,Good,PM2.5,36.85555,-76.30135,Norfolk City
Virginia,2020-01-01,34,Good,Ozone,37.1655,-78.3069,Prince Edward
Virginia,2020-01-01,32,Good,Ozone,38.85287,-77.63462,Prince William
Virginia,2020-01-01,24,Good,NO2,37.59088,-77.46925,Richmond City
Virginia,2020-01-01,14,Good,NO2,37.28342,-79.88452,Roanoke
Virginia,2020-01-01,5,Good,PM2.5,37.62668,-79.51257,Rockbridge
Virginia,2020-01-01,22,Good,NO2,38.47753,-78.81952,Rockingham
Virginia,2020-01-01,9,Good,PM2.5,37.297883,-80.081017,Salem City
Virginia,2020-01-01,31,Good,Ozone,38.48123,-77.3704,Stafford
Virginia,2020-01-01,16,Good,PM2.5,36.841883,-76.181233,Virginia Beach City
Virginia,2021-01-01,25,Good,Ozone,37.3232,-80.4572,Giles
Virginia,2021-01-01,29,Good,Ozone,38.5231,-78.43471,Madison
Virginia,2021-01-01,20,Good,Ozone,37.1655,-78.3069,Prince Edward
Washington,2001-01-01,23,Good,PM2.5,47.12,-118.3819,Adams
Washington,2001-01-01,19,Good,PM10,46.425416,-117.060445,Asotin
Washington,2001-01-01,56,Moderate,PM2.5,46.204582,-119.243743,Benton
Washington,2001-01-01,23,Good,PM10,47.334444,-120.095556,Chelan
Washington,2001-01-01,59,Moderate,PM2.5,48.006295,-122.973953,Clallam
Washington,2001-01-01,67,Moderate,PM2.5,45.64336,-122.58737,Clark
Washington,2001-01-01,17,Good,PM10,46.139444,-122.961944,Cowlitz
Washington,2001-01-01,61,Moderate,PM2.5,48.12919,-122.77897,Jefferson
Washington,2001-01-01,93,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2001-01-01,14,Good,PM10,47.399815,-121.427096,Kittitas
Washington,2001-01-01,57,Moderate,PM2.5,46.624184,-121.388064,Lewis
Washington,2001-01-01,88,Moderate,PM2.5,47.14,-122.3003,Pierce
Washington,2001-01-01,53,Moderate,PM2.5,48.4102,-122.3376,Skagit
Washington,2001-01-01,75,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2001-01-01,58,Moderate,PM2.5,47.69978,-117.42635,Spokane
Washington,2001-01-01,12,Good,PM10,48.544448,-117.903425,Stevens
Washington,2001-01-01,53,Moderate,PM2.5,47.029396,-122.821548,Thurston
Washington,2001-01-01,13,Good,PM10,46.199901,-119.008329,Walla Walla
Washington,2001-01-01,47,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2001-01-01,40,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2001-01-01,62,Moderate,PM2.5,46.37543,-120.72932,Yakima
Washington,2002-01-01,15,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2002-01-01,12,Good,Ozone,48.006295,-122.973953,Clallam
Washington,2002-01-01,23,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2002-01-01,59,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2002-01-01,16,Good,PM2.5,47.21355,-123.10081,Mason
Washington,2002-01-01,44,Good,PM2.5,47.14,-122.3003,Pierce
Washington,2002-01-01,32,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2002-01-01,56,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2002-01-01,38,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2002-01-01,55,Moderate,PM2.5,47.029396,-122.821548,Thurston
Washington,2002-01-01,15,Good,CO,46.37543,-120.72932,Yakima
Washington,2003-01-01,16,Good,PM2.5,47.12,-118.3819,Adams
Washington,2003-01-01,7,Good,PM10,46.204582,-119.243743,Benton
Washington,2003-01-01,60,Moderate,PM2.5,48.006295,-122.973953,Clallam
Washington,2003-01-01,29,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2003-01-01,17,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2003-01-01,17,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2003-01-01,32,Good,PM2.5,47.386111,-122.230278,King
Washington,2003-01-01,116,Unhealthy for Sensitive Groups,PM2.5,48.354124,-120.105116,Okanogan
Washington,2003-01-01,50,Good,PM2.5,47.14,-122.3003,Pierce
Washington,2003-01-01,18,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2003-01-01,28,Good,PM2.5,48.054315,-122.171529,Snohomish
Washington,2003-01-01,42,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2003-01-01,65,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2003-01-01,20,Good,PM2.5,47.029396,-122.821548,Thurston
Washington,2003-01-01,28,Good,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2003-01-01,15,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2003-01-01,12,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2003-01-01,17,Good,CO,46.37543,-120.72932,Yakima
Washington,2004-01-01,22,Good,PM2.5,47.12,-118.3819,Adams
Washington,2004-01-01,20,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2004-01-01,76,Moderate,PM2.5,48.006295,-122.973953,Clallam
Washington,2004-01-01,43,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2004-01-01,30,Good,PM2.5,46.318,-117.985,Columbia
Washington,2004-01-01,46,Good,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2004-01-01,22,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2004-01-01,26,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2004-01-01,49,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2004-01-01,23,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2004-01-01,56,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2004-01-01,8,Good,PM2.5,47.399815,-121.427096,Kittitas
Washington,2004-01-01,17,Good,PM2.5,45.735931,-121.488398,Klickitat
Washington,2004-01-01,0,Good,PM2.5,46.624184,-121.388064,Lewis
Washington,2004-01-01,59,Moderate,PM2.5,47.21355,-123.10081,Mason
Washington,2004-01-01,62,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2004-01-01,65,Moderate,PM2.5,47.14,-122.3003,Pierce
Washington,2004-01-01,27,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2004-01-01,58,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2004-01-01,25,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2004-01-01,42,Good,PM2.5,48.544448,-117.903425,Stevens
Washington,2004-01-01,58,Moderate,PM2.5,47.029396,-122.821548,Thurston
Washington,2004-01-01,57,Moderate,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2004-01-01,40,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2004-01-01,15,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2004-01-01,54,Moderate,PM2.5,46.37543,-120.72932,Yakima
Washington,2005-01-01,24,Good,PM2.5,47.12,-118.3819,Adams
Washington,2005-01-01,25,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2005-01-01,29,Good,PM2.5,47.334444,-120.095556,Chelan
Washington,2005-01-01,30,Good,PM2.5,48.006295,-122.973953,Clallam
Washington,2005-01-01,50,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2005-01-01,31,Good,PM2.5,46.318,-117.985,Columbia
Washington,2005-01-01,35,Good,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2005-01-01,17,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2005-01-01,27,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2005-01-01,23,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2005-01-01,24,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2005-01-01,43,Good,PM2.5,47.386111,-122.230278,King
Washington,2005-01-01,30,Good,PM2.5,47.399815,-121.427096,Kittitas
Washington,2005-01-01,22,Good,PM2.5,45.735931,-121.488398,Klickitat
Washington,2005-01-01,0,Good,PM2.5,46.624184,-121.388064,Lewis
Washington,2005-01-01,23,Good,PM2.5,47.21355,-123.10081,Mason
Washington,2005-01-01,59,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2005-01-01,58,Moderate,PM2.5,47.14,-122.3003,Pierce
Washington,2005-01-01,23,Good,SO2,48.4102,-122.3376,Skagit
Washington,2005-01-01,62,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2005-01-01,37,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2005-01-01,64,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2005-01-01,38,Good,PM2.5,47.029396,-122.821548,Thurston
Washington,2005-01-01,10,Good,PM10,46.199901,-119.008329,Walla Walla
Washington,2005-01-01,15,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2005-01-01,25,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2005-01-01,48,Good,PM2.5,46.37543,-120.72932,Yakima
Washington,2006-01-01,7,Good,PM2.5,47.12,-118.3819,Adams
Washington,2006-01-01,17,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2006-01-01,81,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2006-01-01,38,Good,PM2.5,48.006295,-122.973953,Clallam
Washington,2006-01-01,29,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2006-01-01,23,Good,PM2.5,46.318,-117.985,Columbia
Washington,2006-01-01,8,Good,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2006-01-01,5,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2006-01-01,24,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2006-01-01,20,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2006-01-01,14,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2006-01-01,28,Good,PM2.5,47.386111,-122.230278,King
Washington,2006-01-01,59,Moderate,PM2.5,47.399815,-121.427096,Kittitas
Washington,2006-01-01,18,Good,PM2.5,47.21355,-123.10081,Mason
Washington,2006-01-01,53,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2006-01-01,35,Good,Ozone,47.14,-122.3003,Pierce
Washington,2006-01-01,28,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2006-01-01,22,Good,PM2.5,48.054315,-122.171529,Snohomish
Washington,2006-01-01,19,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2006-01-01,58,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2006-01-01,17,Good,PM2.5,47.029396,-122.821548,Thurston
Washington,2006-01-01,15,Good,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2006-01-01,12,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2006-01-01,5,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2006-01-01,76,Moderate,PM2.5,46.37543,-120.72932,Yakima
Washington,2007-01-01,48,Good,PM2.5,47.12,-118.3819,Adams
Washington,2007-01-01,70,Moderate,PM2.5,46.204582,-119.243743,Benton
Washington,2007-01-01,84,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2007-01-01,98,Moderate,PM2.5,48.006295,-122.973953,Clallam
Washington,2007-01-01,98,Moderate,PM2.5,45.64336,-122.58737,Clark
Washington,2007-01-01,45,Good,PM2.5,46.318,-117.985,Columbia
Washington,2007-01-01,53,Moderate,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2007-01-01,52,Moderate,PM2.5,46.5754,-119.0021,Franklin
Washington,2007-01-01,58,Moderate,PM2.5,47.241153,-119.847824,Grant
Washington,2007-01-01,55,Moderate,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2007-01-01,91,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2007-01-01,38,Good,PM2.5,47.592675,-122.627397,Kitsap
Washington,2007-01-01,41,Good,PM2.5,47.399815,-121.427096,Kittitas
Washington,2007-01-01,33,Good,PM2.5,47.21355,-123.10081,Mason
Washington,2007-01-01,97,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2007-01-01,20,Good,PM2.5,48.181952,-117.053102,Pend Oreille
Washington,2007-01-01,136,Unhealthy for Sensitive Groups,PM2.5,47.14,-122.3003,Pierce
Washington,2007-01-01,21,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2007-01-01,84,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2007-01-01,45,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2007-01-01,67,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2007-01-01,48,Good,PM2.5,47.029396,-122.821548,Thurston
Washington,2007-01-01,65,Moderate,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2007-01-01,18,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2007-01-01,38,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2007-01-01,81,Moderate,PM2.5,46.37543,-120.72932,Yakima
Washington,2008-01-01,18,Good,PM2.5,47.12,-118.3819,Adams
Washington,2008-01-01,14,Good,PM2.5,46.425416,-117.060445,Asotin
Washington,2008-01-01,30,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2008-01-01,80,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2008-01-01,53,Moderate,PM2.5,48.006295,-122.973953,Clallam
Washington,2008-01-01,38,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2008-01-01,25,Good,PM2.5,46.318,-117.985,Columbia
Washington,2008-01-01,46,Good,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2008-01-01,25,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2008-01-01,30,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2008-01-01,20,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2008-01-01,18,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2008-01-01,62,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2008-01-01,70,Moderate,PM2.5,47.592675,-122.627397,Kitsap
Washington,2008-01-01,58,Moderate,PM2.5,47.399815,-121.427096,Kittitas
Washington,2008-01-01,13,Good,PM2.5,45.735931,-121.488398,Klickitat
Washington,2008-01-01,3,Good,PM2.5,46.624184,-121.388064,Lewis
Washington,2008-01-01,40,Good,PM2.5,47.21355,-123.10081,Mason
Washington,2008-01-01,86,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2008-01-01,5,Good,PM2.5,48.181952,-117.053102,Pend Oreille
Washington,2008-01-01,72,Moderate,PM2.5,47.14,-122.3003,Pierce
Washington,2008-01-01,31,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2008-01-01,46,Good,PM2.5,48.054315,-122.171529,Snohomish
Washington,2008-01-01,90,Moderate,PM2.5,47.69978,-117.42635,Spokane
Washington,2008-01-01,56,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2008-01-01,103,Unhealthy for Sensitive Groups,PM2.5,47.029396,-122.821548,Thurston
Washington,2008-01-01,52,Moderate,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2008-01-01,59,Moderate,PM2.5,48.73142,-121.065815,Whatcom
Washington,2008-01-01,17,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2008-01-01,50,Good,PM2.5,46.37543,-120.72932,Yakima
Washington,2009-01-01,9,Good,PM2.5,47.12,-118.3819,Adams
Washington,2009-01-01,17,Good,PM2.5,46.425416,-117.060445,Asotin
Washington,2009-01-01,63,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2009-01-01,52,Moderate,PM2.5,48.006295,-122.973953,Clallam
Washington,2009-01-01,23,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2009-01-01,6,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2009-01-01,53,Moderate,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2009-01-01,33,Good,PM2.5,47.386111,-122.230278,King
Washington,2009-01-01,20,Good,PM2.5,47.592675,-122.627397,Kitsap
Washington,2009-01-01,67,Moderate,PM2.5,47.399815,-121.427096,Kittitas
Washington,2009-01-01,4,Good,PM2.5,45.735931,-121.488398,Klickitat
Washington,2009-01-01,76,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2009-01-01,35,Good,Ozone,47.14,-122.3003,Pierce
Washington,2009-01-01,12,Good,PM2.5,48.4102,-122.3376,Skagit
Washington,2009-01-01,56,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2009-01-01,15,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2009-01-01,59,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2009-01-01,11,Good,PM2.5,47.029396,-122.821548,Thurston
Washington,2009-01-01,8,Good,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2009-01-01,17,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2009-01-01,10,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2009-01-01,72,Moderate,PM2.5,46.37543,-120.72932,Yakima
Washington,2010-01-01,15,Good,PM2.5,47.12,-118.3819,Adams
Washington,2010-01-01,12,Good,PM2.5,46.425416,-117.060445,Asotin
Washington,2010-01-01,44,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2010-01-01,76,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2010-01-01,41,Good,Ozone,48.006295,-122.973953,Clallam
Washington,2010-01-01,12,Good,PM2.5,45.64336,-122.58737,Clark
Washington,2010-01-01,33,Good,PM2.5,46.318,-117.985,Columbia
Washington,2010-01-01,16,Good,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2010-01-01,33,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2010-01-01,44,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2010-01-01,17,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2010-01-01,19,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2010-01-01,32,Good,Ozone,47.386111,-122.230278,King
Washington,2010-01-01,19,Good,PM2.5,47.592675,-122.627397,Kitsap
Washington,2010-01-01,59,Moderate,PM2.5,47.399815,-121.427096,Kittitas
Washington,2010-01-01,13,Good,PM2.5,46.624184,-121.388064,Lewis
Washington,2010-01-01,23,Good,PM2.5,47.21355,-123.10081,Mason
Washington,2010-01-01,68,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2010-01-01,17,Good,PM2.5,48.181952,-117.053102,Pend Oreille
Washington,2010-01-01,39,Good,Ozone,47.14,-122.3003,Pierce
Washington,2010-01-01,33,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2010-01-01,11,Good,PM2.5,48.054315,-122.171529,Snohomish
Washington,2010-01-01,28,Good,PM2.5,47.69978,-117.42635,Spokane
Washington,2010-01-01,58,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2010-01-01,8,Good,PM2.5,47.029396,-122.821548,Thurston
Washington,2010-01-01,40,Good,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2010-01-01,16,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2010-01-01,8,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2010-01-01,97,Moderate,PM2.5,46.37543,-120.72932,Yakima
Washington,2011-01-01,37,Good,PM2.5,47.12,-118.3819,Adams
Washington,2011-01-01,25,Good,PM2.5,46.425416,-117.060445,Asotin
Washington,2011-01-01,46,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2011-01-01,70,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2011-01-01,44,Good,PM2.5,48.006295,-122.973953,Clallam
Washington,2011-01-01,124,Unhealthy for Sensitive Groups,PM2.5,45.64336,-122.58737,Clark
Washington,2011-01-01,52,Moderate,PM2.5,46.318,-117.985,Columbia
Washington,2011-01-01,72,Moderate,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2011-01-01,35,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2011-01-01,28,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2011-01-01,54,Moderate,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2011-01-01,60,Moderate,PM2.5,48.12919,-122.77897,Jefferson
Washington,2011-01-01,84,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2011-01-01,110,Unhealthy for Sensitive Groups,PM2.5,47.592675,-122.627397,Kitsap
Washington,2011-01-01,120,Unhealthy for Sensitive Groups,PM2.5,47.399815,-121.427096,Kittitas
Washington,2011-01-01,64,Moderate,PM2.5,46.624184,-121.388064,Lewis
Washington,2011-01-01,60,Moderate,PM2.5,47.21355,-123.10081,Mason
Washington,2011-01-01,86,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2011-01-01,152,Unhealthy,PM2.5,47.14,-122.3003,Pierce
Washington,2011-01-01,48,Good,PM2.5,48.4102,-122.3376,Skagit
Washington,2011-01-01,147,Unhealthy for Sensitive Groups,PM2.5,48.054315,-122.171529,Snohomish
Washington,2011-01-01,84,Moderate,PM2.5,47.69978,-117.42635,Spokane
Washington,2011-01-01,68,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2011-01-01,104,Unhealthy for Sensitive Groups,PM2.5,47.029396,-122.821548,Thurston
Washington,2011-01-01,52,Moderate,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2011-01-01,62,Moderate,PM2.5,48.73142,-121.065815,Whatcom
Washington,2011-01-01,48,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2011-01-01,48,Good,PM2.5,46.37543,-120.72932,Yakima
Washington,2012-01-01,19,Good,PM2.5,47.12,-118.3819,Adams
Washington,2012-01-01,9,Good,PM2.5,46.425416,-117.060445,Asotin
Washington,2012-01-01,20,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2012-01-01,67,Moderate,PM2.5,47.334444,-120.095556,Chelan
Washington,2012-01-01,45,Good,PM2.5,48.006295,-122.973953,Clallam
Washington,2012-01-01,73,Moderate,PM2.5,45.64336,-122.58737,Clark
Washington,2012-01-01,32,Good,PM2.5,46.318,-117.985,Columbia
Washington,2012-01-01,54,Moderate,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2012-01-01,15,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2012-01-01,19,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2012-01-01,14,Good,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2012-01-01,18,Good,PM2.5,48.12919,-122.77897,Jefferson
Washington,2012-01-01,38,Good,PM2.5,47.386111,-122.230278,King
Washington,2012-01-01,68,Moderate,PM2.5,47.592675,-122.627397,Kitsap
Washington,2012-01-01,51,Moderate,PM2.5,47.399815,-121.427096,Kittitas
Washington,2012-01-01,31,Good,PM2.5,45.735931,-121.488398,Klickitat
Washington,2012-01-01,48,Good,PM2.5,46.624184,-121.388064,Lewis
Washington,2012-01-01,53,Moderate,PM2.5,47.21355,-123.10081,Mason
Washington,2012-01-01,73,Moderate,PM2.5,48.354124,-120.105116,Okanogan
Washington,2012-01-01,44,Good,PM2.5,47.14,-122.3003,Pierce
Washington,2012-01-01,26,Good,Ozone,48.4102,-122.3376,Skagit
Washington,2012-01-01,72,Moderate,PM2.5,48.054315,-122.171529,Snohomish
Washington,2012-01-01,56,Moderate,PM2.5,47.69978,-117.42635,Spokane
Washington,2012-01-01,67,Moderate,PM2.5,48.544448,-117.903425,Stevens
Washington,2012-01-01,78,Moderate,PM2.5,47.029396,-122.821548,Thurston
Washington,2012-01-01,30,Good,PM2.5,46.199901,-119.008329,Walla Walla
Washington,2012-01-01,27,Good,PM2.5,48.73142,-121.065815,Whatcom
Washington,2012-01-01,16,Good,PM2.5,47.23136,-117.36856,Whitman
Washington,2012-01-01,35,Good,PM2.5,46.37543,-120.72932,Yakima
Washington,2013-01-01,17,Good,PM2.5,47.12,-118.3819,Adams
Washington,2013-01-01,43,Good,PM2.5,46.425416,-117.060445,Asotin
Washington,2013-01-01,40,Good,PM2.5,46.204582,-119.243743,Benton
Washington,2013-01-01,35,Good,PM2.5,47.334444,-120.095556,Chelan
Washington,2013-01-01,37,Good,PM2.5,48.006295,-122.973953,Clallam
Washington,2013-01-01,80,Moderate,PM2.5,45.64336,-122.58737,Clark
Washington,2013-01-01,45,Good,PM2.5,46.318,-117.985,Columbia
Washington,2013-01-01,30,Good,PM2.5,46.139444,-122.961944,Cowlitz
Washington,2013-01-01,29,Good,PM2.5,46.5754,-119.0021,Franklin
Washington,2013-01-01,28,Good,PM2.5,47.241153,-119.847824,Grant
Washington,2013-01-01,59,Moderate,PM2.5,46.97228,-123.83173,Grays Harbor
Washington,2013-01-01,83,Moderate,PM2.5,47.386111,-122.230278,King
Washington,2013-01-01,40,Good,PM2.5,47.592675,-122.627397,Kitsap
Washington,2013-01-01,48,Good,PM2.5,47.399815,-121.427096,Kittitas
